id,title,price,town,promo_price,url
2953941,"Конструктор LEGO Friends Катамаран ""Саншайн"" (41317)",Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2953941/
2953951,Конструктор LEGO Friends Горнолыжный курорт: внедорожник (41321),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2953951/
2953961,Конструктор LEGO Friends Горнолыжный курорт: каток (41322),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2953961/
2953971,Конструктор LEGO Friends Горнолыжный курорт: шале (41323),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2953971/
2953981,Конструктор LEGO Friends Горнолыжный курорт: подъёмник (41324),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2953981/
2954001,Конструктор LEGO Super Heroes Сражение в туннеле (76086),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2954001/
2954011,Конструктор LEGO Super Heroes Нападение с воздуха (76087),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2954011/
2954021,Конструктор LEGO Technic Автомобиль спасательной службы (42068),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2954021/
2954031,Конструктор LEGO Technic Экстремальные приключения (42069),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2954031/
2954041,Конструктор LEGO Technic Аварийный внедорожник 6х6 (42070),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2954041/
2954051,Конструктор LEGO DUPLO Town Новый год (10837),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2954051/
2954061,Конструктор LEGO DUPLO Town Тир (10839),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2954061/
2954081,Конструктор LEGO DUPLO Town Семейный парк аттракционов (10841),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2954081/
2954091,Конструктор LEGO DUPLO Disney TM Гоночная машина Микки (10843),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2954091/
2954101,Конструктор LEGO DUPLO Disney TM Магазинчик Минни Маус (10844),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2954101/
2954111,Конструктор LEGO Ninjago Уроки Мастерства Кружитцу (70606),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2954111/
2954121,Конструктор LEGO Ninjago Ограбление киоска в НИНДЗЯГО Сити (70607),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2954121/
2954131,Конструктор LEGO Ninjago Битва Гармадона и Мастера Ву (70608),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2954131/
2954141,"Конструктор LEGO Ninjago Бомбардировщик ""Морской дьявол"" (70609)",Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2954141/
2954151,Конструктор LEGO Ninjago Водяной Робот (70611),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2954151/
2954161,Конструктор LEGO Ninjago Механический Дракон Зелёного Ниндзя (70612),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2954161/
2954171,Конструктор LEGO Ninjago Самолёт-молния Джея (70614),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2954171/
2954181,Конструктор LEGO Ninjago Огненный робот Кая (70615),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2954181/
2954191,Конструктор LEGO Ninjago Храм Последнего великого оружия (70617),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2954191/
2954211,Конструктор LEGO Batman Movie Схватка с Пугалом (70913),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2954211/
2954221,Конструктор LEGO Batman Movie Химическая атака Бэйна (70914),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2954221/
2954231,Конструктор LEGO Batman Movie Разрушительное нападение Двуликого (70915),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2954231/
2954241,Конструктор LEGO Batman Movie Бэтмолёт (70916),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2954241/
2954251,Конструктор LEGO Batman Movie Крутой Бэтмобиль 70917,Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2954251/
2954271,Конструктор LEGO Juniors Нападение акулы (10739),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2954271/
2954281,Конструктор LEGO Juniors Финальная гонка «Флорида 500» (10745),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2954281/
2954291,Конструктор LEGO Friends Клиника Хартлейк-Сити (41318),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2954291/
2954301,Конструктор LEGO Minifigures Минифигурки ФИЛЬМ: НИНДЗЯГО (71019) в ассортименте,Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2954301/
2997141,Конструктор LEGO Constraction Star Wars Элитный пилот истребителя СИД (75526),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2997141/
2997143,Конструктор LEGO Constraction Star Wars Элитный преторианский страж (75529),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2997143/
2997144,Конструктор LEGO Star Wars TM Транспортный корабль Сопротивления (75176),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2997144/
2997146,Конструктор LEGO Star Wars TM Истребитель СИД Кайло Рена (75179),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2997146/
2997147,Конструктор LEGO Star Wars TM ВВ-8™ (75187),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2997147/
2997149,Конструктор LEGO Star Wars TM Штурмовой шагоход Первого Ордена (75189),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2997149/
2997150,Конструктор LEGO Star Wars TM Звёздный разрушитель Первого Ордена (75190),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/2997150/
3018838,Конструктор LEGO Пустынный багги Бэтмена Batman Movie (70918),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018838/
3018839,Конструктор LEGO Вечеринка Лиги Справедливости Batman Movie (70919),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018839/
3018840,Конструктор LEGO Бой с роботом Яйцеголового Batman Movie (70920),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018840/
3018841,Конструктор LEGO Тяжёлая артиллерия Харли Квинн Batman Movie (70921),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018841/
3018842,Конструктор LEGO Космический шаттл Бэтмена Batman Movie (70923),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018842/
3018844,Конструктор LEGO Флэш BrickHeadz (41598),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018844/
3018845,Конструктор LEGO Чудо-женщина BrickHeadz (41599),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018845/
3018846,Конструктор LEGO Аквамен BrickHeadz (41600),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018846/
3018847,Конструктор LEGO Киборг BrickHeadz (41601),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018847/
3018848,Конструктор LEGO Рей BrickHeadz (41602),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018848/
3018849,Конструктор LEGO Кайло Рен BrickHeadz (41603),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018849/
3018850,Конструктор LEGO Реактивный самолёт City Great Vehicles (60177),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018850/
3018851,Конструктор LEGO Гоночный автомобиль City Great Vehicles (60178),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018851/
3018852,Конструктор LEGO Вертолёт скорой помощи City Great Vehicles (60179),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018852/
3018853,Конструктор LEGO Монстр-трак City Great Vehicles (60180),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018853/
3018854,Конструктор LEGO Лесной трактор City Great Vehicles (60181),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018854/
3018855,Конструктор LEGO Дом на колесах City Great Vehicles (60182),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018855/
3018856,Конструктор LEGO Перевозчик вертолета City Great Vehicles (60183),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018856/
3018857,Конструктор LEGO Бригада шахтеров City Mining (60184),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018857/
3018859,Конструктор LEGO Тяжелый бур для горных работ City Mining (60186),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018859/
3018860,Конструктор LEGO Шахта City Mining (60188),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018860/
3018862,Конструктор LEGO Погоня на внедорожниках City Police (60170),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018862/
3018863,Конструктор LEGO Убежище в горах City Police (60171),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018863/
3018864,Конструктор LEGO Погоня по грунтовой дороге City Police (60172),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018864/
3018866,Конструктор LEGO Полицейский участок в горах City Police (60174),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018866/
3018868,Конструктор LEGO Боба Фетт Constraction Star Wars (75533),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018868/
3018869,Конструктор LEGO Дарт Вейдер Constraction Star Wars (75534),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018869/
3018871,Конструктор LEGO Сказочный замок Спящей Красавицы Disney Princess (41152),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018871/
3018872,Конструктор LEGO Королевский корабль Ариэль Disney Princess (41153),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018872/
3018873,Конструктор LEGO Волшебный замок Золушки Disney Princess (41154),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018873/
3018878,Конструктор LEGO Мои первые эмоции DUPLO My First (10861),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018878/
3018882,Конструктор LEGO Весёлые кубики DUPLO My First (10865),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018882/
3018884,Конструктор LEGO Башня Рапунцель DUPLO Princess TM (10878),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018884/
3018886,Конструктор LEGO Конюшня на ферме DUPLO Town (10868),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018886/
3018887,Конструктор LEGO День на ферме DUPLO Town (10869),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018887/
3018890,Конструктор LEGO Вечеринка Эммы для питомцев Juniors (10748),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018890/
3018891,Конструктор LEGO Рынок органических продуктов Juniors (10749),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018891/
3018892,Конструктор LEGO Грузовик дорожной службы Juniors (10750),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018892/
3018894,Конструктор LEGO Нападение Джокера на Бэтпещеру Juniors (10753),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018894/
3018895,Конструктор LEGO Решающий бой Человека-паука против Скорпиона Juniors (10754),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018895/
3018896,Конструктор LEGO Погоня на моторной лодке Зейна Juniors (10755),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018896/
3018904,Конструктор LEGO Суперскоростной раллийный автомобиль Creator (31074),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018904/
3018905,Конструктор LEGO Приключения в глуши Creator (31075),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018905/
3018906,Конструктор LEGO Самолёт для крутых трюков Creator (31076),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018906/
3018908,Конструктор LEGO Зимние каникулы (модульная сборка) Creator (31080),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018908/
3018909,Конструктор LEGO Скейт-площадка (модульная сборка) Creator (31081),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018909/
3018910,Конструктор LEGO Комната Мии Friends (41327),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018910/
3018911,Конструктор LEGO Комната Стефани Friends (41328),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018911/
3018912,Конструктор LEGO Комната Оливии Friends (41329),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018912/
3018916,Конструктор LEGO Сцена Андреа в парке Friends (41334),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018916/
3018920,Конструктор LEGO Дом на колёсах Friends (41339),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018920/
3018921,Конструктор LEGO Дом дружбы Friends (41340),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018921/
3018922,Конструктор LEGO Летающая турнирная машина Ланса Nexo Knights (72001),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018922/
3018923,Конструктор LEGO Боевая машина близнецов Nexo Knights (72002),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018923/
3018924,Конструктор LEGO Неистовый бомбардировщик Nexo Knights (72003),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018924/
3018925,Конструктор LEGO Решающая битва роботов Nexo Knights (72004),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018925/
3018926,Конструктор LEGO Аэро-арбалет Аарона Nexo Knights (72005),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018926/
3018927,Конструктор LEGO Мобильный арсенал Акселя Nexo Knights (72006),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018927/
3018928,Конструктор LEGO Ллойд — Мастер Кружитцу Ninjago (70628),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018928/
3018929,Конструктор LEGO Нападение пираньи Ninjago (70629),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018929/
3018930,Конструктор LEGO Логово Гармадона в жерле вулкана Ninjago (70631),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018930/
3018931,Конструктор LEGO Робот землетрясений Ninjago (70632),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018931/
3018932,Конструктор LEGO Кай мастер Кружитцу Ninjago (70633),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018932/
3018933,Конструктор LEGO Ния Мастер Кружитцу Ninjago (70634),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018933/
3018934,Конструктор LEGO Джей Мастер Кружитцу Ninjago (70635),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018934/
3018935,Конструктор LEGO Зейн Мастер Кружитцу Ninjago (70636),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018935/
3018936,Конструктор LEGO Коул Мастер Кружитцу Ninjago (70637),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018936/
3018938,Конструктор LEGO Уличная погоня Ninjago (70639),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018938/
3018939,Конструктор LEGO Штаб-квартира Сынов Гармадона Ninjago (70640),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018939/
3018941,Конструктор LEGO Киллоу против Самурая Икс Ninjago (70642),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018941/
3018942,Конструктор LEGO Храм воскресения Ninjago (70643),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018942/
3018943,Конструктор LEGO Микрофайтер Сокол Тысячелетия Star Wars TM (75193),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018943/
3018947,Конструктор LEGO Боевой набор специалистов Первого Ордена Star Wars TM (75197),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018947/
3018948,Конструктор LEGO Боевой набор планеты Татуин Star Wars TM (75198),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018948/
3018949,Конструктор LEGO Боевой спидер генерала Гривуса Star Wars TM (75199),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018949/
3018952,Конструктор LEGO Защита Крайта Star Wars TM (75202),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018952/
3018953,Конструктор LEGO Mighty Micros: Человек-паук против Песочного человека Super Heroes,Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018953/
3018954,Конструктор LEGO Mighty Micros: Звёздный Лорд против Небулы Super Heroes (76090),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018954/
3018956,Конструктор LEGO Mighty Micros: Бэтмен против Харли Квин Super Heroes (76092),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018956/
3018958,Конструктор LEGO Mighty Micros: Супергёрл против Брейниака Super Heroes (76094),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018958/
3018960,Конструктор LEGO Сражение с роботом Лекса Лютора Super Heroes (76097),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018960/
3018961,Конструктор LEGO Скоростная погоня Super Heroes (76098),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018961/
3018962,Конструктор LEGO Поединок с Носорогом Super Heroes (76099),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018962/
3018963,Конструктор LEGO Нападение Королевского Когтя Super Heroes (76100),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018963/
3018964,Конструктор LEGO Бульдозер Technic (42071),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018964/
3018965,Конструктор LEGO Зеленый гоночный автомобиль Technic (42072),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018965/
3018966,Конструктор LEGO Красный гоночный автомобиль Technic (42073),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018966/
3018967,Конструктор LEGO Гоночная яхта Technic (42074),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018967/
3018968,Конструктор LEGO Служба быстрого реагирования Technic (42075),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018968/
3018969,Конструктор LEGO Корабль на воздушной подушке Technic (42076),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018969/
3018970,Конструктор LEGO Гоночный автомобиль Technic (42077),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018970/
3018971,Конструктор LEGO Грузовик MACK Technic (42078),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018971/
3018972,Конструктор LEGO Погрузчик Technic (42084),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018972/
3018974,Конструктор LEGO Засада Наиды и водяной черепахи Elves (41191),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018974/
3018975,Конструктор LEGO Ловушка для Азари и огненного льва Elves (41192),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018975/
3018976,Конструктор LEGO Эйра и дракон Песня ветра Elves (41193),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018976/
3018977,Конструктор LEGO Побег из башни Ноктуры Elves (41194),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3018977/
3024517,Конструктор LEGO Super Heroes В поисках оружия Тора 76102,Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3024517/
3024518,Конструктор LEGO Super Heroes Атака Корвуса Глейва 76103,Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3024518/
3024521,Конструктор LEGO Super Heroes Решающий бой в Санктум Санкторум 76108,Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3024521/
3085071,Конструктор LEGO Constraction Star Wars Пехотинец спецподразделения (75536),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3085071/
3085072,Конструктор LEGO Constraction Star Wars Дарт Мол (75537),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3085072/
3085074,Конструктор LEGO Star Wars Боевой набор имперского патруля (75207),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3085074/
3085078,Конструктор LEGO Star Wars Имперский истребитель СИД (75211),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3085078/
3085079,Конструктор LEGO Star Wars Сокол Тысячелетия на Дуге Кесселя (75212),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3085079/
3087043,Конструктор LEGO BrickHeadz Собери меня из кубиков! 41597,Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3087043/
3087044,Конструктор LEGO BrickHeadz Железный человек MK50 41604,Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3087044/
3087045,Конструктор LEGO BrickHeadz Танос 41605,Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3087045/
3087046,Конструктор LEGO BrickHeadz Хан Соло 41608,Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3087046/
3087047,Конструктор LEGO BrickHeadz Чубакка 41609,Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3087047/
3087049,Конструктор LEGO DUPLO Jurassic World Башня Ти-Рекса 10880,Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3087049/
3087052,Конструктор LEGO Juniors Побег Ти-Рекса 10758,Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3087052/
3087055,Конструктор LEGO Jurassic World Погоня за Блю на вертолёте 75928,Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3087055/
3087056,Конструктор LEGO Jurassic World Побег в гиросфере от карнотавра 75929,Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3087056/
3087057,Конструктор LEGO Jurassic World Нападение индораптора в поместье Локвуд 75930,Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3087057/
3091898,Конструктор LEGO Ninjago Мастер Золотого дракона (70644),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3091898/
3091902,Конструктор LEGO Ninjago Коул Мастер дракона (70645),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3091902/
3091904,Конструктор LEGO Ninjago Джей Мастер дракона (70646),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3091904/
3091908,Конструктор LEGO Ninjago Кай Мастер дракона 970647,Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3091908/
3091911,Конструктор LEGO Ninjago Зейн Мастер дракона (70648),Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3091911/
3092808,Конструктор LEGO Juniors Городской аэропорт 10764,Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3092808/
3092809,Конструктор LEGO Elves Решающий бой между Эмили и Ноктурой 41195,Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3092809/
3092810,Конструктор LEGO Elves Нападение летучих мышей на Дерево эльфийских звёзд 41196,Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3092810/
3092811,Конструктор LEGO Friends Комната Андреа 41341,Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3092811/
3092815,Конструктор LEGO Friends Курорт Хартлейк-Сити 41347,Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3092815/
3092822,Конструктор LEGO City Arctic Expedition Аэросани 60190,Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3092822/
3092826,Конструктор LEGO City Arctic Expedition Полярные исследователи 60191,Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3092826/
3092827,Конструктор LEGO City Arctic Expedition Арктический вездеход 60192,Нет в наличии,Санкт-Петербург и Ленинградская область,,https://www.detmir.ru/product/index/id/3092827/
